199 -1 ( 182, 180) coste    42 demanda     4
200 1 ( 181, 180) coste    44 demanda     4
201 -1 ( 183, 184) coste    33 demanda     3
202 -1 ( 184, 185) coste    42 demanda     4
203 -1 ( 185, 184) coste    41 demanda     4
204 1 ( 183, 184) coste    35 demanda     3
205 1 (   4, 186) coste    46 demanda     4
206 0 ( 108,  50) coste    17 demanda     2
207 0 (  50, 187) coste   189 demanda    16
208 0 ( 188, 189) coste    26 demanda     3
209 0 (  56,  53) coste    14 demanda     2
210 0 ( 190, 191) coste    42 demanda     4
211 0 ( 192, 193) coste   713 demanda    58
212 0 ( 194, 195) coste    89 demanda     8
213 0 ( 196, 197) coste    56 demanda     5
214 0 ( 198, 199) coste  1074 demanda    86
215 0 ( 200, 201) coste  1198 demanda    96
216 0 ( 202, 200) coste    29 demanda     3
217 0 ( 203, 204) coste   698 demanda    56
218 0 (  85,  84) coste    16 demanda     2
219 0 (  44,  85) coste   225 demanda    19
220 0 ( 205, 206) coste   663 demanda    54
221 0 ( 207, 208) coste    47 demanda     4
222 0 ( 208, 209) coste   136 demanda    11
223 0 ( 210,  88) coste    18 demanda     2
224 0 ( 186, 210) coste   469 demanda    38
225 0 ( 211, 212) coste    18 demanda     2
226 0 ( 189, 213) coste    14 demanda     2
227 0 ( 188, 213) coste    29 demanda     3
229 0 ( 215, 111) coste    27 demanda     3
230 0 ( 216, 217) coste    88 demanda     8
231 0 ( 218, 217) coste   188 demanda    16
232 0 ( 217, 219) coste   213 demanda    18
233 0 ( 220, 221) coste    22 demanda     2
234 0 ( 222, 220) coste    25 demanda     3
235 0 ( 202, 223) coste    44 demanda     4
236 0 ( 200, 223) coste    29 demanda     3
237 -1 ( 224,  75) coste    32 demanda     3
238 1 ( 224,  75) coste    35 demanda     3
239 1 ( 225,  75) coste    21 demanda     2
240 -1 ( 225,  75) coste    25 demanda     3
241 -1 ( 226,  75) coste    24 demanda     2
242 -1 (  75, 226) coste    25 demanda     3
243 0 ( 227, 120) coste    22 demanda     2
244 0 ( 227, 121) coste    25 demanda     3
245 0 ( 228, 229) coste    47 demanda     4
246 0 ( 228, 230) coste    12 demanda     2
247 0 ( 231, 232) coste    36 demanda     3
248 0 ( 231, 233) coste    32 demanda     3
249 -1 ( 171, 234) coste    46 demanda     4
250 -1 ( 234, 171) coste    49 demanda     4
251 0 ( 212, 235) coste    17 demanda     2
252 0 ( 211, 235) coste    18 demanda     2
253 1 ( 236, 237) coste   108 demanda     9
254 1 ( 237, 238) coste    30 demanda     3
255 0 ( 239, 240) coste    11 demanda     1
256 0 (  78,  77) coste    13 demanda     2
257 0 ( 241, 242) coste    15 demanda     2
258 0 ( 243, 244) coste   965 demanda    78
259 0 ( 245, 246) coste    21 demanda     2
260 0 ( 190, 247) coste    28 demanda     3
261 0 ( 247, 191) coste    52 demanda     5
262 0 ( 248, 249) coste   200 demanda    17
263 0 ( 250, 251) coste    13 demanda     2
264 0 ( 252, 250) coste    66 demanda     6
265 0 ( 253, 252) coste    56 demanda     5
266 0 ( 251, 253) coste    40 demanda     4
267 0 ( 254, 222) coste   159 demanda    13
268 0 ( 222, 221) coste    26 demanda     3
269 0 ( 195, 255) coste    97 demanda     8
270 0 ( 193, 256) coste     7 demanda     1
271 0 ( 257, 258) coste    47 demanda     4
272 0 ( 259, 258) coste    72 demanda     6
273 0 ( 257, 259) coste    59 demanda     5
274 0 ( 260, 261) coste   965 demanda    78
275 0 ( 112, 215) coste    21 demanda     2
276 0 (  58,  59) coste    13 demanda     2
277 -1 ( 131, 133) coste    19 demanda     2
279 0 ( 264, 265) coste    30 demanda     3
280 0 ( 229, 230) coste    49 demanda     4
281 0 ( 266, 267) coste    20 demanda     2
282 0 ( 268, 269) coste    21 demanda     2
283 0 ( 270, 268) coste   687 demanda    55
284 0 ( 232, 233) coste    60 demanda     5
285 0 ( 271, 272) coste   775 demanda    63
286 1 ( 168, 273) coste   208 demanda    17
287 0 ( 273, 169) coste    70 demanda     6
288 0 ( 274, 275) coste    54 demanda     5
289 0 ( 276, 277) coste    91 demanda     8
290 0 ( 278, 279) coste   267 demanda    22
291 0 ( 280, 281) coste  3317 demanda   266
292 0 ( 282, 283) coste   805 demanda    65
293 -1 ( 147, 284) coste   168 demanda    14
294 0 ( 284,   5) coste    16 demanda     2
295 0 (   5, 186) coste    24 demanda     2
297 0 ( 285, 286) coste    23 demanda     2
298 0 ( 286, 238) coste    30 demanda     3
300 0 ( 286, 237) coste    19 demanda     2
304 0 ( 265, 264) coste    41 demanda     4
306 0 ( 268, 269) coste    36 demanda     3
308 0 ( 242, 287) coste   426 demanda    35
311 0 ( 288, 289) coste  1048 demanda    84
312 0 ( 194, 255) coste    96 demanda     8
313 0 ( 260, 110) coste  1797 demanda   144
314 0 ( 290, 113) coste   254 demanda    21
315 0 ( 115, 264) coste   829 demanda    67
316 0 ( 291, 292) coste   208 demanda    17
317 0 ( 292, 293) coste   200 demanda    17
318 0 ( 125, 294) coste   425 demanda    35
319 0 ( 219, 295) coste  1564 demanda   126
320 0 ( 295, 296) coste   446 demanda    36
322 0 ( 266, 230) coste  2684 demanda   215
323 0 ( 275, 297) coste   123 demanda    10
324 0 ( 298, 299) coste  1407 demanda   113
326 0 ( 209, 300) coste    58 demanda     5
332 -1 ( 303, 139) coste   342 demanda    28
333 -1 ( 140, 143) coste   122 demanda    10
334 -1 ( 304, 305) coste   272 demanda    22
335 -1 ( 142, 145) coste   157 demanda    13
336 -1 ( 305, 306) coste    90 demanda     8
337 -1 ( 306, 303) coste   178 demanda    15
338 -1 ( 144, 141) coste   177 demanda    15
339 -1 ( 307, 304) coste   117 demanda    10
340 -1 ( 146, 307) coste   117 demanda    10
344 0 ( 122, 157) coste   227 demanda    19
345 0 ( 158, 159) coste   219 demanda    18
346 0 ( 160, 291) coste   361 demanda    29
347 0 ( 291, 293) coste   153 demanda    13
349 0 (  41, 108) coste   320 demanda    26
350 0 ( 308, 309) coste   116 demanda    10
351 0 ( 189, 310) coste  2556 demanda   205
352 0 (  53, 311) coste   493 demanda    40
353 0 ( 162, 249) coste  4433 demanda   355
354 0 ( 312, 246) coste   295 demanda    24
355 0 ( 254, 249) coste  1049 demanda    84
357 0 ( 201, 196) coste  3286 demanda   263
358 0 ( 199, 196) coste   979 demanda    79
359 0 ( 313, 202) coste   947 demanda    76
360 0 ( 314, 315) coste   705 demanda    57
362 0 ( 316,  34) coste   149 demanda    12
364 0 ( 317, 206) coste  4266 demanda   342
369 0 ( 318, 209) coste   402 demanda    33
370 0 ( 311, 287) coste  1225 demanda    99
371 0 ( 319, 244) coste  2261 demanda   181
372 0 ( 252, 248) coste   647 demanda    52
373 0 ( 221, 250) coste   392 demanda    32
374 0 ( 201, 198) coste  2916 demanda   234
375 0 ( 258, 281) coste  1419 demanda   114
376 -1 ( 290, 116) coste   629 demanda    51
377 0 ( 135, 320) coste   801 demanda    65
378 0 ( 320, 225) coste   346 demanda    28
379 0 ( 314, 204) coste   931 demanda    75
380 0 ( 262, 321) coste   217 demanda    18
382 0 ( 322, 323) coste  1065 demanda    86
383 0 ( 322, 322) coste   324 demanda    26
384 0 ( 219, 126) coste   932 demanda    75
385 0 ( 294, 324) coste  2436 demanda   195
389 0 ( 325, 326) coste  3064 demanda   246
390 0 ( 276, 298) coste  2383 demanda   191
393 0 ( 327,  47) coste   242 demanda    20
394 0 ( 148, 328) coste   906 demanda    73
395 0 ( 152, 329) coste  1973 demanda   158
396 0 ( 154, 155) coste   475 demanda    39
397 0 ( 166, 123) coste   251 demanda    21
398 0 ( 140, 330) coste   177 demanda    15
399 0 ( 136, 330) coste  1536 demanda   123
400 0 ( 171, 168) coste   342 demanda    28
401 0 ( 272, 170) coste   378 demanda    31
402 0 ( 187, 188) coste   596 demanda    48
403 0 ( 308,  41) coste   314 demanda    26
406 0 ( 331, 261) coste  1400 demanda   113
407 0 ( 261, 280) coste   301 demanda    25
409 0 ( 314, 204) coste   673 demanda    54
413 0 ( 332, 205) coste   970 demanda    78
414 0 ( 172, 333) coste  2171 demanda   174
415 0 ( 181, 333) coste   672 demanda    54
416 0 ( 207, 185) coste   479 demanda    39
417 0 (  88, 326) coste  1163 demanda    94
419 0 ( 334, 309) coste   365 demanda    30
420 0 ( 236, 213) coste  2737 demanda   219
421 0 ( 240, 238) coste  3516 demanda   282
422 0 ( 335, 243) coste  1411 demanda   113
423 0 ( 245, 244) coste  3593 demanda   288
424 0 ( 254, 247) coste  2251 demanda   181
425 0 ( 253, 330) coste  4100 demanda   329
426 0 ( 223, 281) coste  3034 demanda   243
427 0 ( 313, 315) coste  4824 demanda   386
428 0 ( 215, 336) coste  4432 demanda   355
429 0 ( 290, 337) coste  2006 demanda   161
430 0 ( 325,  58) coste  1891 demanda   152
431 0 ( 320,  59) coste  2526 demanda   203
432 0 ( 239, 131) coste  3167 demanda   254
433 0 ( 226,  78) coste  1440 demanda   116
434 0 ( 321, 265) coste  2428 demanda   195
435 0 ( 323, 338) coste   321 demanda    26
436 0 ( 294, 323) coste  2104 demanda   169
437 0 ( 296, 339) coste   590 demanda    48
438 0 ( 340, 295) coste  1521 demanda   122
439 0 ( 140, 333) coste  1522 demanda   122
440 0 ( 251, 229) coste  1783 demanda   143
441 -1 ( 208, 300) coste   376 demanda    31
442 0 ( 228, 266) coste  3734 demanda   299
443 0 ( 341, 270) coste  1395 demanda   112
444 0 ( 342, 270) coste  1388 demanda   112
446 0 ( 167, 234) coste   991 demanda    80
447 0 ( 235, 297) coste  3360 demanda   269
453 -1 ( 328,  45) coste   395 demanda    32
454 0 ( 338, 163) coste   216 demanda    18
455 0 ( 345, 338) coste  3396 demanda   272
456 0 ( 308, 173) coste  1055 demanda    85
457 0 ( 346, 175) coste  1799 demanda   144
458 0 ( 347, 197) coste  3203 demanda   257
459 0 ( 289, 310) coste  2287 demanda   184
460 0 ( 289, 312) coste  2061 demanda   165
461 0 ( 193, 194) coste  2059 demanda   165
462 0 ( 348,  84) coste  1052 demanda    85
463 0 ( 205, 316) coste  1725 demanda   139
464 0 ( 349, 183) coste   555 demanda    45
465 0 ( 267, 254) coste  3929 demanda   315
466 0 ( 287,  77) coste  4525 demanda   363
467 0 ( 248, 220) coste   819 demanda    66
468 0 ( 325, 192) coste  5572 demanda   446
469 0 ( 259, 260) coste  3116 demanda   250
470 0 ( 114, 257) coste  5400 demanda   433
471 0 ( 203, 241) coste  5546 demanda   444
472 0 ( 337, 350) coste  7745 demanda   620
473 0 ( 332, 206) coste   861 demanda    69
474 0 ( 163, 292) coste  1723 demanda   138
475 0 ( 351, 296) coste  1301 demanda   105
476 0 ( 271, 341) coste  3491 demanda   280
477 0 ( 277, 271) coste  5127 demanda   411
478 0 ( 342, 352) coste  4596 demanda   368
479 0 ( 275, 297) coste  1014 demanda    82
484 0 ( 319, 288) coste  6720 demanda   538
485 0 ( 319, 335) coste  3906 demanda   320
486 0 ( 162, 149) coste  1227 demanda    99
487 0 ( 293, 165) coste   635 demanda    51
488 0 ( 272, 354) coste  4122 demanda   330
489 0 ( 354, 161) coste  2591 demanda   208
490 0 ( 309, 328) coste   727 demanda    59
491 0 ( 346, 198) coste  6218 demanda   498
492 0 ( 191, 177) coste  4417 demanda   354
493 0 ( 195, 190) coste  2787 demanda   223
494 0 ( 246, 192) coste  5049 demanda   404
495 0 ( 280, 197) coste  6892 demanda   552
496 0 ( 315, 346) coste  9306 demanda   745
497 0 ( 178,  56) coste  5000 demanda   401
498 0 ( 348, 301) coste   581 demanda    47
499 0 ( 302, 119) coste   765 demanda    62
500 0 ( 343, 316) coste  3121 demanda   250
501 0 ( 179, 332) coste  1039 demanda    84
502 0 ( 326, 267) coste  7860 demanda   629
503 0 ( 311, 212) coste  3134 demanda   251
504 0 ( 288, 312) coste  4916 demanda   394
505 0 ( 288, 310) coste  4696 demanda   376
506 0 ( 245, 243) coste  4822 demanda   386
507 0 ( 255, 329) coste  4651 demanda   373
508 0 ( 273, 224) coste  7799 demanda   624
509 0 ( 348, 227) coste  2607 demanda   209
510 0 ( 321, 337) coste  6782 demanda   543
511 0 ( 344, 262) coste  3453 demanda   277
512 0 ( 277, 341) coste  5038 demanda   404
513 0 ( 355, 233) coste 10759 demanda   861
514 0 ( 234, 232) coste  4545 demanda   364
515 0 ( 353, 356) coste  6057 demanda   485
516 0 ( 298, 342) coste  5028 demanda   403
518 0 ( 357, 328) coste  4479 demanda   359
519 0 ( 329, 335) coste  6121 demanda   490
520 0 ( 150, 138) coste  3382 demanda   271
521 0 ( 355, 307) coste  1766 demanda   142
522 0 ( 176,  97) coste  2134 demanda   111
523 0 (  44, 313) coste 10951 demanda   877
524 0 ( 119, 203) coste  8448 demanda   676
525 0 ( 211, 170) coste  6880 demanda   551
526 0 ( 269, 231) coste  4621 demanda   370
527 0 ( 354, 276) coste  9253 demanda   741
529 0 ( 207, 355) coste  7673 demanda   614
530 0 ( 300, 182) coste  7362 demanda   590
LISTA_ARISTAS_NOREQ :
0  -1 (   1,   2) coste    97
1  1 (   1,   3) coste    44
2  1 (   4,   5) coste    39
3  1 (   5,   6) coste   131
4  0 (   7,   8) coste    17
5  0 (   9,  10) coste    13
6  0 (  11,  12) coste    12
7  0 (  13,  14) coste    10
8  0 (  15,  16) coste    14
9  0 (  17,  18) coste    11
10  0 (  19,  20) coste    11
11  0 (  21,  22) coste    16
12  0 (  23,  24) coste    12
13  0 (  25,  26) coste    11
14  -1 (  27,  28) coste    22
15  -1 (  28,  29) coste    23
16  -1 (  30,  31) coste    19
17  -1 (  31,  30) coste    20
18  0 (  32,  33) coste    12
19  0 (  28,  34) coste   147
20  -1 (  35,  36) coste    96
21  -1 (  37,  35) coste   175
22  1 (  38,  39) coste    62
23  -1 (  38,  40) coste    51
24  0 (  41,  35) coste    92
25  0 (  42,  43) coste    15
26  0 (  44,  38) coste   195
27  1 (  45,  33) coste   551
28  1 (  46,  32) coste   384
29  1 (  33,  46) coste   377
30  1 (  37,  45) coste   637
31  1 (  47,  48) coste   759
32  -1 (  36,  49) coste   131
33  1 (  48,  50) coste   220
34  -1 (  37,  36) coste   207
35  -1 (  51,   7) coste    69
36  -1 (   9,  52) coste   166
37  1 (  53,  54) coste   475
38  -1 (  13,  55) coste   757
39  -1 (  55,  56) coste   429
40  1 (  16,  57) coste    34
41  -1 (  18,  58) coste  1277
42  1 (  17,  59) coste  1278
43  1 (  60,  58) coste  1678
44  1 (  61,  62) coste   151
45  -1 (  61,  63) coste   115
46  -1 (  15,  64) coste   114
47  -1 (  64,  61) coste   181
48  1 (  57,  65) coste   200
49  1 (  66,  61) coste   303
50  -1 (  63,  22) coste   114
51  1 (  67,  68) coste    20
52  1 (  62,  21) coste    74
53  -1 (  22,  68) coste   165
54  1 (  21,  69) coste   176
55  1 (  69,  70) coste    80
56  1 (  71,  72) coste    41
57  -1 (  73,  74) coste    19
58  -1 (  74,  70) coste   108
59  -1 (  67,  72) coste   152
60  -1 (  75,  73) coste   971
61  1 (  75,  76) coste   407
62  1 (  20,  77) coste   707
63  -1 (  19,  78) coste   702
64  -1 (  79,  25) coste   471
65  1 (  80,  26) coste   463
66  -1 (  81,  82) coste   340
67  1 (  83,  84) coste   116
68  1 (  85,  83) coste   124
69  1 (  84,  43) coste    95
70  1 (  39,  85) coste    38
71  1 (  42,  39) coste    49
72  1 (  40,  42) coste    37
73  1 (  43,  86) coste   221
74  1 (  86,  40) coste   186
75  -1 (  87,  88) coste   341
76  -1 (  89,  87) coste     7
77  -1 (  90,  91) coste    54
78  -1 (  91,  92) coste   199
79  -1 (  92,  93) coste   193
80  1 (  94,  93) coste   703
81  -1 (  95,  90) coste   667
82  1 (  32,  47) coste   549
83  1 (  96,  97) coste    29
84  1 (  97,  96) coste    28
85  1 (  63,  64) coste   228
86  1 (  57,  61) coste   420
87  -1 (  62,  66) coste   367
88  -1 (  81,  98) coste    30
89  1 (  99, 100) coste    41
90  1 ( 100, 101) coste    46
91  1 (  81, 102) coste    45
92  -1 (  81, 102) coste    43
93  -1 (  98,  81) coste    37
94  1 ( 103, 104) coste    28
95  1 ( 104, 103) coste    28
96  -1 ( 105, 106) coste    20
97  -1 ( 107, 105) coste    20
98  -1 ( 106, 105) coste    23
99  1 ( 107, 105) coste    19
100  -1 ( 108,  51) coste   179
101  1 (  50,   8) coste   256
102  0 ( 109, 110) coste  1444
103  0 ( 111, 112) coste    20
104  0 ( 113, 114) coste   224
105  0 ( 115, 116) coste   132
106  -1 (  99,  81) coste   139
107  -1 ( 101,  99) coste    45
108  -1 (  81,  79) coste   264
109  -1 (  79,  80) coste    50
110  -1 ( 117, 118) coste    36
111  -1 (  80, 117) coste    11
112  -1 ( 118, 101) coste   157
113  0 ( 119, 100) coste  1595
115  0 ( 122,  27) coste   118
116  0 (  27,  29) coste    18
117  0 (  82,  29) coste   905
118  0 (   2,   3) coste    98
119  0 ( 123, 124) coste    52
120  0 ( 125, 126) coste   146
121  0 ( 127, 125) coste  2714
123  0 ( 128, 124) coste   217
124  1 ( 129,  73) coste    25
125  1 ( 130,  68) coste    23
126  1 ( 130,  67) coste    18
127  0 ( 131, 132) coste    17
128  -1 ( 132, 133) coste    12
129  1 ( 134, 130) coste     7
130  1 (  67, 134) coste    25
131  0 (  69,  67) coste    17
132  0 (  74,  71) coste    17
133  -1 ( 135,  70) coste   109
134  -1 ( 133,  72) coste   154
135  0 ( 132, 134) coste     7
136  1 ( 129,  74) coste    17
137  1 ( 135, 129) coste    16
228  0 ( 199, 214) coste     4
278  0 ( 262, 263) coste     7
296  0 (  94,  94) coste   203
299  0 (  52, 285) coste   101
301  0 ( 285, 236) coste     0
302  1 (  14,  53) coste  1174
303  1 (  54,  23) coste  1203
305  1 (  61,  60) coste  1072
307  -1 (  66,  59) coste  2449
309  1 (  75,  20) coste   639
310  -1 (  75,  19) coste   630
321  -1 (  82,  81) coste   350
325  0 (  38,  42) coste    15
327  0 ( 119,  83) coste  1018
328  0 ( 301, 302) coste   164
329  0 (   3, 122) coste   220
330  0 ( 106, 123) coste  1268
331  0 ( 126, 124) coste  1373
341  1 (   6, 210) coste   407
342  -1 (  89,  89) coste   424
343  0 (  30,   1) coste   186
348  0 (  48, 187) coste   294
356  -1 (  52,   8) coste  2872
361  -1 (  78,  11) coste  2000
363  -1 (  12,  77) coste  1989
365  1 (  12, 242) coste  1912
366  -1 (  11, 241) coste  1902
367  -1 (  14, 242) coste   686
368  -1 ( 241,  13) coste   696
381  1 (  76,  71) coste   581
386  1 (  23,  25) coste  2899
387  -1 (  24,  26) coste  2887
388  1 (  18,  88) coste  3520
391  0 ( 116, 113) coste   836
392  0 (  86, 120) coste  1578
404  -1 ( 284,  89) coste   307
405  1 (  10,   7) coste  3031
408  1 ( 239,  10) coste  3336
410  -1 ( 240,   9) coste  3324
411  -1 ( 239,  15) coste  2613
412  1 ( 240,  16) coste  2615
418  -1 (  56,  24) coste  1667
445  1 ( 210,  17) coste  3528
448  0 ( 121, 115) coste  3000
449  0 ( 343,  98) coste  2140
450  0 ( 344, 301) coste   474
451  0 (   2, 107) coste  3142
452  0 (  92, 274) coste  1879
480  0 ( 112, 114) coste  1718
481  0 ( 343, 353) coste  3255
482  0 ( 302, 102) coste  1529
483  0 ( 103, 344) coste   440
517  0 ( 353, 274) coste  3415
528  0 ( 110, 111) coste  7419
DEPOSITO : 213
DEPOSITO : 226
DEPOSITO : 316
DEPOSITO : 330
MANDATORY :
(  26,  23)
(  33, 101)
(  41,  43)
(  42, 307)
(  67,  69)
(  70,  68)
( 122, 100)
( 174, 344)
( 327, 113)
( 329, 115)
( 361,  63)
( 363,  62)
( 412, 410)
( 418,  39)
NOTURN :
(   1, 118)
(  14, 116)
(  15,  14)
(  16,  17)
(  20,  21)
(  22,  71)
(  30, 172)
(  68,  67)
(  72, 325)
(  73,  74)
(  79,  78)
(  82, 172)
(  83,  84)
(  89,  90)
(  91,  92)
(  93,  88)
(  95,  94)
(  97,  99)
(  98,  96)
( 116,  15)
( 126,  59)
( 130, 129)
( 139, 140)
( 146, 138)
( 148, 147)
( 149, 150)
( 151, 152)
( 153, 154)
( 156, 155)
( 158, 157)
( 159, 160)
( 163, 161)
( 164, 165)
( 166, 162)
( 167, 168)
( 171, 170)
( 184, 183)
( 185, 188)
( 186, 187)
( 189, 190)
( 192, 191)
( 194, 193)
( 195, 196)
( 197, 200)
( 199, 198)
( 201, 204)
( 203, 202)
( 237, 238)
( 240, 239)
( 241, 242)
( 249, 250)
( 293, 145)
( 299, 356)
( 321,  66)
( 325,  22)
( 333, 141)
